u;r;t;TC_curt;TC_eurt;TC_furt;G_curt;G_eurt;G_furt;F_cur;F_eur;F_fur;W_ur
2;24;5;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;492
2;24;6;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;492
2;24;7;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;492
2;24;8;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;492
2;24;9;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;492
2;24;10;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;492
2;24;11;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;492
2;24;12;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;492
2;24;13;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;492
2;24;14;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;492
2;25;1;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;242
2;25;2;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;242
2;25;3;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;242
2;25;4;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;242
2;25;5;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;242
2;25;6;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;242
2;25;7;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;242
2;25;8;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;242
2;25;9;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;242
2;25;10;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;242
2;25;11;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;242
2;25;12;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;242
2;25;13;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;242
2;25;14;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;242
2;26;1;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;359
2;26;2;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;359
2;26;3;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;359
2;26;4;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;359
2;26;5;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;359
2;26;6;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;359
2;26;7;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;359
2;26;8;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;359
2;26;9;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;359
2;26;10;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;359
2;26;11;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;359
2;26;12;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;359
2;26;13;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;359
2;26;14;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;359
2;27;1;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;522
2;27;2;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;522
2;27;3;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;522
2;27;4;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;522
2;27;5;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;522
2;27;6;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;522
2;27;7;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;522
2;27;8;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;522
2;27;9;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;522
2;27;10;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;522
2;27;11;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;522
2;27;12;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;522
2;27;13;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;522
2;27;14;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;522
2;28;1;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;321
2;28;2;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;321
2;28;3;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;321
2;28;4;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;321
2;28;5;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;321
2;28;6;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;321
2;28;7;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;321
2;28;8;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;321
2;28;9;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;321
2;28;10;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;321
2;28;11;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;321
2;28;12;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;321
2;28;13;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;321
2;28;14;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;321
2;29;1;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;392
2;29;2;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;392
2;29;3;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;392
2;29;4;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;392
2;29;5;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;392
2;29;6;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;392
2;29;7;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;392
2;29;8;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;392
2;29;9;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;392
2;29;10;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;392
2;29;11;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;392
2;29;12;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;392
2;29;13;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;392
2;29;14;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;392
2;30;1;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;401
2;30;2;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;401
2;30;3;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;401
2;30;4;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;401
2;30;5;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;401
2;30;6;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;401
2;30;7;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;401
2;30;8;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;401
2;30;9;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;401
2;30;10;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;401
2;30;11;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;401
2;30;12;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;401
2;30;13;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;401
2;30;14;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;401
3;1;1;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;415
3;1;2;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;415
3;1;3;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;415
3;1;4;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;415
3;1;5;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;415
3;1;6;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;415
3;1;7;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;415
3;1;8;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;415
3;1;9;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;415
3;1;10;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;415
3;1;11;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;415
3;1;12;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;415
3;1;13;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;415
3;1;14;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;415
3;2;1;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;618
3;2;2;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;618
3;2;3;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;618
3;2;4;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;618
3;2;5;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;618
3;2;6;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;618
3;2;7;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;618
3;2;8;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;618
3;2;9;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;618
3;2;10;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;618
3;2;11;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;618
3;2;12;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;618
3;2;13;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;618
3;2;14;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;618
3;3;2;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;618
3;3;3;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;618
3;3;4;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;618
3;3;5;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;618
3;3;6;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;618
3;3;7;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;618
3;3;8;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;618
3;3;9;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;618
3;3;10;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;618
3;3;11;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;618
3;3;12;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;618
3;3;13;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;618
3;3;14;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;618
3;4;1;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;261
3;4;2;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;261
3;4;3;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;261
3;4;4;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;261
3;4;5;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;261
3;4;6;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;261
3;4;7;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;261
3;4;8;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;261
3;4;9;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;261
3;4;10;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;261
3;4;11;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;261
3;4;12;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;261
3;4;13;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;261
3;4;14;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;261
3;5;1;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;318
3;5;2;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;318
3;5;3;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;318
3;5;4;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;318
3;5;5;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;318
3;5;6;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;318
3;5;7;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;318
3;5;8;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;318
3;5;9;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;318
3;5;10;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;318
3;5;11;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;318
3;5;12;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;318
3;5;13;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;318
3;5;14;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;318
3;6;1;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;494
3;6;2;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;494
3;6;3;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;494
3;6;4;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;494
3;6;5;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;494
3;6;6;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;494
3;6;7;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;494
3;6;8;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;494
3;6;9;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;494
3;6;10;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;494
3;6;11;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;494
3;6;12;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;494
3;6;13;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;494
3;6;14;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;494
3;7;1;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;390
3;7;2;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;390
3;7;3;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;390
3;7;4;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;390
3;7;5;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;390
3;7;6;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;390
3;7;7;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;390
3;7;8;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;390
3;7;9;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;390
3;7;10;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;390
3;7;11;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;390
3;7;12;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;390
3;7;13;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;390
3;7;14;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;390
3;8;1;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;548
3;8;2;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;548
3;8;3;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;548
3;8;4;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;548
3;8;5;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;548
3;8;6;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;548
3;8;7;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;548
3;8;8;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;548
3;8;9;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;548
3;8;10;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;548
3;8;11;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;548
3;8;12;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;548
3;8;13;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;548
3;8;14;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;548
3;9;1;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;671
3;9;2;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;671
3;9;3;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;671
3;9;4;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;671
3;9;5;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;671
3;9;6;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;671
3;9;7;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;671
3;9;8;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;671
3;9;9;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;671
3;9;10;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;671
3;9;11;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;671
3;9;12;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;671
3;9;13;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;671
3;9;14;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;671
3;10;1;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;519
3;10;2;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;519
3;10;3;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;519
3;10;4;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;519
3;10;5;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;519
3;10;6;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;519
3;10;7;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;519
3;10;8;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;519
3;10;9;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;519
3;10;10;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;519
3;10;11;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;519
3;10;12;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;519
3;10;13;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;519
3;10;14;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;519
3;11;1;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;420
3;11;2;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;420
3;11;3;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;420
3;11;4;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;420
3;11;5;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;420
3;11;6;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;420
3;11;7;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;420
3;11;8;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;420
3;11;9;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;420
3;11;10;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;420
3;11;11;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;420
3;11;12;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;420
3;11;13;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;420
3;11;14;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;420
3;12;1;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;295
3;12;2;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;295
3;12;3;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;295
3;12;4;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;295
3;12;5;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;295
3;12;6;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;295
3;12;7;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;295
3;12;8;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;295
3;12;9;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;295
3;12;10;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;295
3;12;11;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;295
3;12;12;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;295
3;12;13;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;295
3;12;14;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;295
3;13;1;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;540
3;13;2;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;540
3;13;3;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;540
3;13;4;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;540
3;13;5;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;540
3;13;6;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;540
3;13;7;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;540
3;13;8;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;540
3;13;9;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;540
3;13;10;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;540
3;13;11;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;540
3;13;12;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;540
3;13;13;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;540
3;13;14;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;540
3;14;1;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;493
3;14;2;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;493
3;14;3;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;493
3;14;4;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;493
3;14;5;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;493
3;14;6;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;493
3;14;7;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;493
3;14;8;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;493
3;14;9;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;493
3;14;10;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;493
3;14;11;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;493
3;14;12;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;493
3;14;13;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;493
3;14;14;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;493
3;15;1;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;234
3;15;2;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;234
3;15;3;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;234
3;15;4;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;234
3;15;5;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;234
3;15;6;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;234
3;15;7;1000000;1000000;1000000;0.3;0.3;0.3;0.000015;0.000015;0.000015;234
