q;u;t;TC_equt;TC_fqut;G_equt;G_fqut;F_equ;F_fqu;W_qu
2;8;1;1000000;1000000;0.3;0.3;0.001;0.001;209
2;8;2;1000000;1000000;0.3;0.3;0.001;0.001;209
2;8;3;1000000;1000000;0.3;0.3;0.001;0.001;209
2;8;4;1000000;1000000;0.3;0.3;0.001;0.001;209
2;8;5;1000000;1000000;0.3;0.3;0.001;0.001;209
2;8;6;1000000;1000000;0.3;0.3;0.001;0.001;209
2;8;7;1000000;1000000;0.3;0.3;0.001;0.001;209
2;8;8;1000000;1000000;0.3;0.3;0.001;0.001;209
2;8;9;1000000;1000000;0.3;0.3;0.001;0.001;209
2;8;10;1000000;1000000;0.3;0.3;0.001;0.001;209
2;8;11;1000000;1000000;0.3;0.3;0.001;0.001;209
2;8;12;1000000;1000000;0.3;0.3;0.001;0.001;209
2;8;13;1000000;1000000;0.3;0.3;0.001;0.001;209
2;8;14;1000000;1000000;0.3;0.3;0.001;0.001;209
2;9;1;1000000;1000000;0.3;0.3;0.001;0.001;209
2;9;2;1000000;1000000;0.3;0.3;0.001;0.001;209
2;9;3;1000000;1000000;0.3;0.3;0.001;0.001;209
2;9;4;1000000;1000000;0.3;0.3;0.001;0.001;209
2;9;5;1000000;1000000;0.3;0.3;0.001;0.001;209
2;9;6;1000000;1000000;0.3;0.3;0.001;0.001;209
2;9;7;1000000;1000000;0.3;0.3;0.001;0.001;209
2;9;8;1000000;1000000;0.3;0.3;0.001;0.001;209
2;9;9;1000000;1000000;0.3;0.3;0.001;0.001;209
2;9;10;1000000;1000000;0.3;0.3;0.001;0.001;209
2;9;11;1000000;1000000;0.3;0.3;0.001;0.001;209
2;9;12;1000000;1000000;0.3;0.3;0.001;0.001;209
2;9;13;1000000;1000000;0.3;0.3;0.001;0.001;209
2;9;14;1000000;1000000;0.3;0.3;0.001;0.001;209
2;10;1;1000000;1000000;0.3;0.3;0.001;0.001;192
2;10;2;1000000;1000000;0.3;0.3;0.001;0.001;192
2;10;3;1000000;1000000;0.3;0.3;0.001;0.001;192
2;10;4;1000000;1000000;0.3;0.3;0.001;0.001;192
2;10;5;1000000;1000000;0.3;0.3;0.001;0.001;192
2;10;6;1000000;1000000;0.3;0.3;0.001;0.001;192
2;10;7;1000000;1000000;0.3;0.3;0.001;0.001;192
2;10;8;1000000;1000000;0.3;0.3;0.001;0.001;192
2;10;9;1000000;1000000;0.3;0.3;0.001;0.001;192
2;10;10;1000000;1000000;0.3;0.3;0.001;0.001;192
2;10;11;1000000;1000000;0.3;0.3;0.001;0.001;192
2;10;12;1000000;1000000;0.3;0.3;0.001;0.001;192
2;10;13;1000000;1000000;0.3;0.3;0.001;0.001;192
2;10;14;1000000;1000000;0.3;0.3;0.001;0.001;192
2;11;1;1000000;1000000;0.3;0.3;0.001;0.001;300
2;11;2;1000000;1000000;0.3;0.3;0.001;0.001;300
2;11;3;1000000;1000000;0.3;0.3;0.001;0.001;300
2;11;4;1000000;1000000;0.3;0.3;0.001;0.001;300
2;11;5;1000000;1000000;0.3;0.3;0.001;0.001;300
2;11;6;1000000;1000000;0.3;0.3;0.001;0.001;300
2;11;7;1000000;1000000;0.3;0.3;0.001;0.001;300
2;11;8;1000000;1000000;0.3;0.3;0.001;0.001;300
2;11;9;1000000;1000000;0.3;0.3;0.001;0.001;300
2;11;10;1000000;1000000;0.3;0.3;0.001;0.001;300
2;11;11;1000000;1000000;0.3;0.3;0.001;0.001;300
2;11;12;1000000;1000000;0.3;0.3;0.001;0.001;300
2;11;13;1000000;1000000;0.3;0.3;0.001;0.001;300
2;11;14;1000000;1000000;0.3;0.3;0.001;0.001;300
2;12;1;1000000;1000000;0.3;0.3;0.001;0.001;246
2;12;2;1000000;1000000;0.3;0.3;0.001;0.001;246
2;12;3;1000000;1000000;0.3;0.3;0.001;0.001;246
2;12;4;1000000;1000000;0.3;0.3;0.001;0.001;246
2;12;5;1000000;1000000;0.3;0.3;0.001;0.001;246
2;12;6;1000000;1000000;0.3;0.3;0.001;0.001;246
2;12;7;1000000;1000000;0.3;0.3;0.001;0.001;246
2;12;8;1000000;1000000;0.3;0.3;0.001;0.001;246
2;12;9;1000000;1000000;0.3;0.3;0.001;0.001;246
2;12;10;1000000;1000000;0.3;0.3;0.001;0.001;246
2;12;11;1000000;1000000;0.3;0.3;0.001;0.001;246
2;12;12;1000000;1000000;0.3;0.3;0.001;0.001;246
2;12;13;1000000;1000000;0.3;0.3;0.001;0.001;246
2;12;14;1000000;1000000;0.3;0.3;0.001;0.001;246
2;13;1;1000000;1000000;0.3;0.3;0.001;0.001;317
2;13;2;1000000;1000000;0.3;0.3;0.001;0.001;317
2;13;3;1000000;1000000;0.3;0.3;0.001;0.001;317
2;13;4;1000000;1000000;0.3;0.3;0.001;0.001;317
2;13;5;1000000;1000000;0.3;0.3;0.001;0.001;317
2;13;6;1000000;1000000;0.3;0.3;0.001;0.001;317
2;13;7;1000000;1000000;0.3;0.3;0.001;0.001;317
2;13;8;1000000;1000000;0.3;0.3;0.001;0.001;317
2;13;9;1000000;1000000;0.3;0.3;0.001;0.001;317
2;13;10;1000000;1000000;0.3;0.3;0.001;0.001;317
2;13;11;1000000;1000000;0.3;0.3;0.001;0.001;317
2;13;12;1000000;1000000;0.3;0.3;0.001;0.001;317
2;13;13;1000000;1000000;0.3;0.3;0.001;0.001;317
2;13;14;1000000;1000000;0.3;0.3;0.001;0.001;317
2;14;1;1000000;1000000;0.3;0.3;0.001;0.001;174
2;14;2;1000000;1000000;0.3;0.3;0.001;0.001;174
2;14;3;1000000;1000000;0.3;0.3;0.001;0.001;174
2;14;4;1000000;1000000;0.3;0.3;0.001;0.001;174
2;14;5;1000000;1000000;0.3;0.3;0.001;0.001;174
2;14;6;1000000;1000000;0.3;0.3;0.001;0.001;174
2;14;7;1000000;1000000;0.3;0.3;0.001;0.001;174
2;14;8;1000000;1000000;0.3;0.3;0.001;0.001;174
2;14;9;1000000;1000000;0.3;0.3;0.001;0.001;174
2;14;10;1000000;1000000;0.3;0.3;0.001;0.001;174
2;14;11;1000000;1000000;0.3;0.3;0.001;0.001;174
2;14;12;1000000;1000000;0.3;0.3;0.001;0.001;174
2;14;13;1000000;1000000;0.3;0.3;0.001;0.001;174
2;14;14;1000000;1000000;0.3;0.3;0.001;0.001;174
2;15;1;1000000;1000000;0.3;0.3;0.001;0.001;119
2;15;2;1000000;1000000;0.3;0.3;0.001;0.001;119
2;15;3;1000000;1000000;0.3;0.3;0.001;0.001;119
2;15;4;1000000;1000000;0.3;0.3;0.001;0.001;119
2;15;5;1000000;1000000;0.3;0.3;0.001;0.001;119
2;15;6;1000000;1000000;0.3;0.3;0.001;0.001;119
2;15;7;1000000;1000000;0.3;0.3;0.001;0.001;119
2;15;8;1000000;1000000;0.3;0.3;0.001;0.001;119
2;15;9;1000000;1000000;0.3;0.3;0.001;0.001;119
2;15;10;1000000;1000000;0.3;0.3;0.001;0.001;119
2;15;11;1000000;1000000;0.3;0.3;0.001;0.001;119
2;15;12;1000000;1000000;0.3;0.3;0.001;0.001;119
2;15;13;1000000;1000000;0.3;0.3;0.001;0.001;119
2;15;14;1000000;1000000;0.3;0.3;0.001;0.001;119
2;16;1;1000000;1000000;0.3;0.3;0.001;0.001;213
2;16;2;1000000;1000000;0.3;0.3;0.001;0.001;213
2;16;3;1000000;1000000;0.3;0.3;0.001;0.001;213
2;16;4;1000000;1000000;0.3;0.3;0.001;0.001;213
2;16;5;1000000;1000000;0.3;0.3;0.001;0.001;213
2;16;6;1000000;1000000;0.3;0.3;0.001;0.001;213
2;16;7;1000000;1000000;0.3;0.3;0.001;0.001;213
2;16;8;1000000;1000000;0.3;0.3;0.001;0.001;213
2;16;9;1000000;1000000;0.3;0.3;0.001;0.001;213
2;16;10;1000000;1000000;0.3;0.3;0.001;0.001;213
2;16;11;1000000;1000000;0.3;0.3;0.001;0.001;213
2;16;12;1000000;1000000;0.3;0.3;0.001;0.001;213
2;16;13;1000000;1000000;0.3;0.3;0.001;0.001;213
2;16;14;1000000;1000000;0.3;0.3;0.001;0.001;213
2;17;1;1000000;1000000;0.3;0.3;0.001;0.001;253
2;17;2;1000000;1000000;0.3;0.3;0.001;0.001;253
2;17;3;1000000;1000000;0.3;0.3;0.001;0.001;253
2;17;4;1000000;1000000;0.3;0.3;0.001;0.001;253
2;17;5;1000000;1000000;0.3;0.3;0.001;0.001;253
2;17;6;1000000;1000000;0.3;0.3;0.001;0.001;253
2;17;7;1000000;1000000;0.3;0.3;0.001;0.001;253
2;17;8;1000000;1000000;0.3;0.3;0.001;0.001;253
2;17;9;1000000;1000000;0.3;0.3;0.001;0.001;253
2;17;10;1000000;1000000;0.3;0.3;0.001;0.001;253
2;17;11;1000000;1000000;0.3;0.3;0.001;0.001;253
2;17;12;1000000;1000000;0.3;0.3;0.001;0.001;253
2;17;13;1000000;1000000;0.3;0.3;0.001;0.001;253
2;17;14;1000000;1000000;0.3;0.3;0.001;0.001;253
2;18;1;1000000;1000000;0.3;0.3;0.001;0.001;209
2;18;2;1000000;1000000;0.3;0.3;0.001;0.001;209
2;18;3;1000000;1000000;0.3;0.3;0.001;0.001;209
2;18;4;1000000;1000000;0.3;0.3;0.001;0.001;209
2;18;5;1000000;1000000;0.3;0.3;0.001;0.001;209
2;18;6;1000000;1000000;0.3;0.3;0.001;0.001;209
2;18;7;1000000;1000000;0.3;0.3;0.001;0.001;209
2;18;8;1000000;1000000;0.3;0.3;0.001;0.001;209
2;18;9;1000000;1000000;0.3;0.3;0.001;0.001;209
2;18;10;1000000;1000000;0.3;0.3;0.001;0.001;209
2;18;11;1000000;1000000;0.3;0.3;0.001;0.001;209
2;18;12;1000000;1000000;0.3;0.3;0.001;0.001;209
2;18;13;1000000;1000000;0.3;0.3;0.001;0.001;209
2;18;14;1000000;1000000;0.3;0.3;0.001;0.001;209
2;19;1;1000000;1000000;0.3;0.3;0.001;0.001;209
2;19;2;1000000;1000000;0.3;0.3;0.001;0.001;209
2;19;3;1000000;1000000;0.3;0.3;0.001;0.001;209
2;19;4;1000000;1000000;0.3;0.3;0.001;0.001;209
2;19;5;1000000;1000000;0.3;0.3;0.001;0.001;209
2;19;6;1000000;1000000;0.3;0.3;0.001;0.001;209
2;19;7;1000000;1000000;0.3;0.3;0.001;0.001;209
2;19;8;1000000;1000000;0.3;0.3;0.001;0.001;209
2;19;9;1000000;1000000;0.3;0.3;0.001;0.001;209
2;19;10;1000000;1000000;0.3;0.3;0.001;0.001;209
2;19;11;1000000;1000000;0.3;0.3;0.001;0.001;209
2;19;12;1000000;1000000;0.3;0.3;0.001;0.001;209
2;19;13;1000000;1000000;0.3;0.3;0.001;0.001;209
2;19;14;1000000;1000000;0.3;0.3;0.001;0.001;209
2;20;2;1000000;1000000;0.3;0.3;0.001;0.001;192
2;20;1;1000000;1000000;0.3;0.3;0.001;0.001;192
2;20;3;1000000;1000000;0.3;0.3;0.001;0.001;192
2;20;4;1000000;1000000;0.3;0.3;0.001;0.001;192
2;20;5;1000000;1000000;0.3;0.3;0.001;0.001;192
2;20;6;1000000;1000000;0.3;0.3;0.001;0.001;192
2;20;7;1000000;1000000;0.3;0.3;0.001;0.001;192
2;20;8;1000000;1000000;0.3;0.3;0.001;0.001;192
2;20;9;1000000;1000000;0.3;0.3;0.001;0.001;192
2;20;10;1000000;1000000;0.3;0.3;0.001;0.001;192
2;20;11;1000000;1000000;0.3;0.3;0.001;0.001;192
2;20;12;1000000;1000000;0.3;0.3;0.001;0.001;192
2;20;13;1000000;1000000;0.3;0.3;0.001;0.001;192
2;20;14;1000000;1000000;0.3;0.3;0.001;0.001;192
2;21;1;1000000;1000000;0.3;0.3;0.001;0.001;300
2;21;2;1000000;1000000;0.3;0.3;0.001;0.001;300
2;21;3;1000000;1000000;0.3;0.3;0.001;0.001;300
2;21;4;1000000;1000000;0.3;0.3;0.001;0.001;300
2;21;5;1000000;1000000;0.3;0.3;0.001;0.001;300
2;21;6;1000000;1000000;0.3;0.3;0.001;0.001;300
2;21;7;1000000;1000000;0.3;0.3;0.001;0.001;300
2;21;8;1000000;1000000;0.3;0.3;0.001;0.001;300
2;21;9;1000000;1000000;0.3;0.3;0.001;0.001;300
2;21;10;1000000;1000000;0.3;0.3;0.001;0.001;300
2;21;11;1000000;1000000;0.3;0.3;0.001;0.001;300
2;21;12;1000000;1000000;0.3;0.3;0.001;0.001;300
2;21;13;1000000;1000000;0.3;0.3;0.001;0.001;300
2;21;14;1000000;1000000;0.3;0.3;0.001;0.001;300
2;22;1;1000000;1000000;0.3;0.3;0.001;0.001;246
2;22;2;1000000;1000000;0.3;0.3;0.001;0.001;246
2;22;3;1000000;1000000;0.3;0.3;0.001;0.001;246
2;22;4;1000000;1000000;0.3;0.3;0.001;0.001;246
2;22;5;1000000;1000000;0.3;0.3;0.001;0.001;246
2;22;6;1000000;1000000;0.3;0.3;0.001;0.001;246
2;22;7;1000000;1000000;0.3;0.3;0.001;0.001;246
2;22;8;1000000;1000000;0.3;0.3;0.001;0.001;246
2;22;9;1000000;1000000;0.3;0.3;0.001;0.001;246
2;22;10;1000000;1000000;0.3;0.3;0.001;0.001;246
2;22;11;1000000;1000000;0.3;0.3;0.001;0.001;246
2;22;12;1000000;1000000;0.3;0.3;0.001;0.001;246
2;22;13;1000000;1000000;0.3;0.3;0.001;0.001;246
2;22;14;1000000;1000000;0.3;0.3;0.001;0.001;246
2;23;1;1000000;1000000;0.3;0.3;0.001;0.001;317
2;23;2;1000000;1000000;0.3;0.3;0.001;0.001;317
2;23;3;1000000;1000000;0.3;0.3;0.001;0.001;317
2;23;4;1000000;1000000;0.3;0.3;0.001;0.001;317
2;23;5;1000000;1000000;0.3;0.3;0.001;0.001;317
2;23;6;1000000;1000000;0.3;0.3;0.001;0.001;317
2;23;7;1000000;1000000;0.3;0.3;0.001;0.001;317
2;23;8;1000000;1000000;0.3;0.3;0.001;0.001;317
2;23;9;1000000;1000000;0.3;0.3;0.001;0.001;317
2;23;10;1000000;1000000;0.3;0.3;0.001;0.001;317
2;23;11;1000000;1000000;0.3;0.3;0.001;0.001;317
2;23;12;1000000;1000000;0.3;0.3;0.001;0.001;317
2;23;13;1000000;1000000;0.3;0.3;0.001;0.001;317
2;23;14;1000000;1000000;0.3;0.3;0.001;0.001;317
2;24;1;1000000;1000000;0.3;0.3;0.001;0.001;174
2;24;2;1000000;1000000;0.3;0.3;0.001;0.001;174
2;24;3;1000000;1000000;0.3;0.3;0.001;0.001;174
2;24;4;1000000;1000000;0.3;0.3;0.001;0.001;174
2;24;5;1000000;1000000;0.3;0.3;0.001;0.001;174
2;24;6;1000000;1000000;0.3;0.3;0.001;0.001;174
2;24;7;1000000;1000000;0.3;0.3;0.001;0.001;174
2;24;8;1000000;1000000;0.3;0.3;0.001;0.001;174
2;24;9;1000000;1000000;0.3;0.3;0.001;0.001;174
2;24;10;1000000;1000000;0.3;0.3;0.001;0.001;174
2;24;11;1000000;1000000;0.3;0.3;0.001;0.001;174
2;24;12;1000000;1000000;0.3;0.3;0.001;0.001;174
2;24;13;1000000;1000000;0.3;0.3;0.001;0.001;174
2;24;14;1000000;1000000;0.3;0.3;0.001;0.001;172
3;1;1;1000000;1000000;0.3;0.3;0.001;0.001;418
3;1;2;1000000;1000000;0.3;0.3;0.001;0.001;418
3;1;3;1000000;1000000;0.3;0.3;0.001;0.001;418
3;1;4;1000000;1000000;0.3;0.3;0.001;0.001;418
3;1;5;1000000;1000000;0.3;0.3;0.001;0.001;418
3;1;6;1000000;1000000;0.3;0.3;0.001;0.001;418
3;1;7;1000000;1000000;0.3;0.3;0.001;0.001;418
3;1;8;1000000;1000000;0.3;0.3;0.001;0.001;418
3;1;9;1000000;1000000;0.3;0.3;0.001;0.001;418
3;1;10;1000000;1000000;0.3;0.3;0.001;0.001;418
3;1;11;1000000;1000000;0.3;0.3;0.001;0.001;418
3;1;12;1000000;1000000;0.3;0.3;0.001;0.001;418
3;1;13;1000000;1000000;0.3;0.3;0.001;0.001;418
3;1;14;1000000;1000000;0.3;0.3;0.001;0.001;418
3;2;1;1000000;1000000;0.3;0.3;0.001;0.001;331
3;2;2;1000000;1000000;0.3;0.3;0.001;0.001;331
3;2;3;1000000;1000000;0.3;0.3;0.001;0.001;331
3;2;4;1000000;1000000;0.3;0.3;0.001;0.001;331
3;2;5;1000000;1000000;0.3;0.3;0.001;0.001;331
3;2;6;1000000;1000000;0.3;0.3;0.001;0.001;331
3;2;7;1000000;1000000;0.3;0.3;0.001;0.001;331
3;2;8;1000000;1000000;0.3;0.3;0.001;0.001;331
3;2;9;1000000;1000000;0.3;0.3;0.001;0.001;331
3;2;10;1000000;1000000;0.3;0.3;0.001;0.001;331
3;2;11;1000000;1000000;0.3;0.3;0.001;0.001;331
3;2;12;1000000;1000000;0.3;0.3;0.001;0.001;331
3;2;13;1000000;1000000;0.3;0.3;0.001;0.001;331
3;2;14;1000000;1000000;0.3;0.3;0.001;0.001;331
3;3;1;1000000;1000000;0.3;0.3;0.001;0.001;176
3;3;2;1000000;1000000;0.3;0.3;0.001;0.001;176
3;3;3;1000000;1000000;0.3;0.3;0.001;0.001;176
3;3;4;1000000;1000000;0.3;0.3;0.001;0.001;176
3;3;5;1000000;1000000;0.3;0.3;0.001;0.001;176
3;3;6;1000000;1000000;0.3;0.3;0.001;0.001;176
3;3;7;1000000;1000000;0.3;0.3;0.001;0.001;176
3;3;8;1000000;1000000;0.3;0.3;0.001;0.001;176
3;3;9;1000000;1000000;0.3;0.3;0.001;0.001;176
3;3;10;1000000;1000000;0.3;0.3;0.001;0.001;176
3;3;11;1000000;1000000;0.3;0.3;0.001;0.001;176
3;3;12;1000000;1000000;0.3;0.3;0.001;0.001;176
3;3;13;1000000;1000000;0.3;0.3;0.001;0.001;176
3;3;14;1000000;1000000;0.3;0.3;0.001;0.001;176
3;4;1;1000000;1000000;0.3;0.3;0.001;0.001;384
3;4;2;1000000;1000000;0.3;0.3;0.001;0.001;384
3;4;3;1000000;1000000;0.3;0.3;0.001;0.001;384
3;4;4;1000000;1000000;0.3;0.3;0.001;0.001;384
3;4;5;1000000;1000000;0.3;0.3;0.001;0.001;384
3;4;6;1000000;1000000;0.3;0.3;0.001;0.001;384
3;4;7;1000000;1000000;0.3;0.3;0.001;0.001;384
3;4;8;1000000;1000000;0.3;0.3;0.001;0.001;384
3;4;9;1000000;1000000;0.3;0.3;0.001;0.001;384
3;4;10;1000000;1000000;0.3;0.3;0.001;0.001;384
3;4;11;1000000;1000000;0.3;0.3;0.001;0.001;384
3;4;12;1000000;1000000;0.3;0.3;0.001;0.001;384
3;4;13;1000000;1000000;0.3;0.3;0.001;0.001;384
3;4;14;1000000;1000000;0.3;0.3;0.001;0.001;384
3;5;1;1000000;1000000;0.3;0.3;0.001;0.001;309
3;5;2;1000000;1000000;0.3;0.3;0.001;0.001;309
3;5;3;1000000;1000000;0.3;0.3;0.001;0.001;309
3;5;4;1000000;1000000;0.3;0.3;0.001;0.001;309
3;5;5;1000000;1000000;0.3;0.3;0.001;0.001;309
3;5;6;1000000;1000000;0.3;0.3;0.001;0.001;309
3;5;7;1000000;1000000;0.3;0.3;0.001;0.001;309
3;5;8;1000000;1000000;0.3;0.3;0.001;0.001;309
3;5;9;1000000;1000000;0.3;0.3;0.001;0.001;309
3;5;10;1000000;1000000;0.3;0.3;0.001;0.001;309
3;5;11;1000000;1000000;0.3;0.3;0.001;0.001;309
3;5;12;1000000;1000000;0.3;0.3;0.001;0.001;309
3;5;13;1000000;1000000;0.3;0.3;0.001;0.001;309
3;5;14;1000000;1000000;0.3;0.3;0.001;0.001;309
3;6;1;1000000;1000000;0.3;0.3;0.001;0.001;399
3;6;2;1000000;1000000;0.3;0.3;0.001;0.001;399
3;6;3;1000000;1000000;0.3;0.3;0.001;0.001;399
3;6;4;1000000;1000000;0.3;0.3;0.001;0.001;399
3;6;5;1000000;1000000;0.3;0.3;0.001;0.001;399
3;6;6;1000000;1000000;0.3;0.3;0.001;0.001;399
3;6;7;1000000;1000000;0.3;0.3;0.001;0.001;399
3;6;8;1000000;1000000;0.3;0.3;0.001;0.001;399
3;6;9;1000000;1000000;0.3;0.3;0.001;0.001;399
3;6;10;1000000;1000000;0.3;0.3;0.001;0.001;399
3;6;11;1000000;1000000;0.3;0.3;0.001;0.001;399
3;6;12;1000000;1000000;0.3;0.3;0.001;0.001;399
3;6;13;1000000;1000000;0.3;0.3;0.001;0.001;399
3;6;14;1000000;1000000;0.3;0.3;0.001;0.001;399
3;7;1;1000000;1000000;0.3;0.3;0.001;0.001;401
3;7;2;1000000;1000000;0.3;0.3;0.001;0.001;401
3;7;3;1000000;1000000;0.3;0.3;0.001;0.001;401
3;7;4;1000000;1000000;0.3;0.3;0.001;0.001;401
3;7;5;1000000;1000000;0.3;0.3;0.001;0.001;401
3;7;6;1000000;1000000;0.3;0.3;0.001;0.001;401
3;7;7;1000000;1000000;0.3;0.3;0.001;0.001;401
3;7;8;1000000;1000000;0.3;0.3;0.001;0.001;401
3;7;9;1000000;1000000;0.3;0.3;0.001;0.001;401
3;7;10;1000000;1000000;0.3;0.3;0.001;0.001;401
3;7;11;1000000;1000000;0.3;0.3;0.001;0.001;401
3;7;12;1000000;1000000;0.3;0.3;0.001;0.001;401
3;7;13;1000000;1000000;0.3;0.3;0.001;0.001;401
3;7;14;1000000;1000000;0.3;0.3;0.001;0.001;401
3;8;1;1000000;1000000;0.3;0.3;0.001;0.001;516
3;8;2;1000000;1000000;0.3;0.3;0.001;0.001;516
3;8;3;1000000;1000000;0.3;0.3;0.001;0.001;516
3;8;4;1000000;1000000;0.3;0.3;0.001;0.001;516
3;8;5;1000000;1000000;0.3;0.3;0.001;0.001;516
3;8;6;1000000;1000000;0.3;0.3;0.001;0.001;516
3;8;7;1000000;1000000;0.3;0.3;0.001;0.001;516
3;8;8;1000000;1000000;0.3;0.3;0.001;0.001;516
3;8;9;1000000;1000000;0.3;0.3;0.001;0.001;516
3;8;10;1000000;1000000;0.3;0.3;0.001;0.001;516
3;8;11;1000000;1000000;0.3;0.3;0.001;0.001;516
3;8;12;1000000;1000000;0.3;0.3;0.001;0.001;516
3;8;13;1000000;1000000;0.3;0.3;0.001;0.001;516
3;8;14;1000000;1000000;0.3;0.3;0.001;0.001;516
3;9;1;1000000;1000000;0.3;0.3;0.001;0.001;209
3;9;2;1000000;1000000;0.3;0.3;0.001;0.001;209
3;9;3;1000000;1000000;0.3;0.3;0.001;0.001;209
3;9;4;1000000;1000000;0.3;0.3;0.001;0.001;209
3;9;5;1000000;1000000;0.3;0.3;0.001;0.001;209
3;9;6;1000000;1000000;0.3;0.3;0.001;0.001;209
3;9;7;1000000;1000000;0.3;0.3;0.001;0.001;209
3;9;8;1000000;1000000;0.3;0.3;0.001;0.001;209
3;9;9;1000000;1000000;0.3;0.3;0.001;0.001;209
3;9;10;1000000;1000000;0.3;0.3;0.001;0.001;209
3;9;11;1000000;1000000;0.3;0.3;0.001;0.001;209
3;9;12;1000000;1000000;0.3;0.3;0.001;0.001;209
3;9;13;1000000;1000000;0.3;0.3;0.001;0.001;209
3;9;14;1000000;1000000;0.3;0.3;0.001;0.001;209
3;10;1;1000000;1000000;0.3;0.3;0.001;0.001;192
3;10;2;1000000;1000000;0.3;0.3;0.001;0.001;192
3;10;3;1000000;1000000;0.3;0.3;0.001;0.001;192
3;10;4;1000000;1000000;0.3;0.3;0.001;0.001;192
3;10;5;1000000;1000000;0.3;0.3;0.001;0.001;192
3;10;6;1000000;1000000;0.3;0.3;0.001;0.001;192
3;10;7;1000000;1000000;0.3;0.3;0.001;0.001;192
3;10;8;1000000;1000000;0.3;0.3;0.001;0.001;192
3;10;9;1000000;1000000;0.3;0.3;0.001;0.001;192
3;10;10;1000000;1000000;0.3;0.3;0.001;0.001;192
3;10;11;1000000;1000000;0.3;0.3;0.001;0.001;192
3;10;12;1000000;1000000;0.3;0.3;0.001;0.001;192
3;10;13;1000000;1000000;0.3;0.3;0.001;0.001;192
3;10;14;1000000;1000000;0.3;0.3;0.001;0.001;192
3;11;1;1000000;1000000;0.3;0.3;0.001;0.001;300
3;11;2;1000000;1000000;0.3;0.3;0.001;0.001;300
3;11;3;1000000;1000000;0.3;0.3;0.001;0.001;300
3;11;4;1000000;1000000;0.3;0.3;0.001;0.001;300
3;11;5;1000000;1000000;0.3;0.3;0.001;0.001;300
3;11;6;1000000;1000000;0.3;0.3;0.001;0.001;300
3;11;7;1000000;1000000;0.3;0.3;0.001;0.001;300
3;11;8;1000000;1000000;0.3;0.3;0.001;0.001;300
3;11;9;1000000;1000000;0.3;0.3;0.001;0.001;300
3;11;10;1000000;1000000;0.3;0.3;0.001;0.001;300
3;11;11;1000000;1000000;0.3;0.3;0.001;0.001;300
3;11;12;1000000;1000000;0.3;0.3;0.001;0.001;300
3;11;13;1000000;1000000;0.3;0.3;0.001;0.001;300
3;11;14;1000000;1000000;0.3;0.3;0.001;0.001;300
3;12;1;1000000;1000000;0.3;0.3;0.001;0.001;246
3;12;2;1000000;1000000;0.3;0.3;0.001;0.001;246
3;12;3;1000000;1000000;0.3;0.3;0.001;0.001;246
3;12;4;1000000;1000000;0.3;0.3;0.001;0.001;246
3;12;5;1000000;1000000;0.3;0.3;0.001;0.001;246
3;12;6;1000000;1000000;0.3;0.3;0.001;0.001;246
3;12;7;1000000;1000000;0.3;0.3;0.001;0.001;246
3;12;8;1000000;1000000;0.3;0.3;0.001;0.001;246
3;12;9;1000000;1000000;0.3;0.3;0.001;0.001;246
3;12;10;1000000;1000000;0.3;0.3;0.001;0.001;246
3;12;11;1000000;1000000;0.3;0.3;0.001;0.001;246
3;12;12;1000000;1000000;0.3;0.3;0.001;0.001;246
3;12;13;1000000;1000000;0.3;0.3;0.001;0.001;246
3;12;14;1000000;1000000;0.3;0.3;0.001;0.001;246
3;13;1;1000000;1000000;0.3;0.3;0.001;0.001;317
3;13;2;1000000;1000000;0.3;0.3;0.001;0.001;317
3;13;3;1000000;1000000;0.3;0.3;0.001;0.001;317
3;13;4;1000000;1000000;0.3;0.3;0.001;0.001;317
3;13;5;1000000;1000000;0.3;0.3;0.001;0.001;317
3;13;6;1000000;1000000;0.3;0.3;0.001;0.001;317
3;13;7;1000000;1000000;0.3;0.3;0.001;0.001;317
3;13;8;1000000;1000000;0.3;0.3;0.001;0.001;317
3;13;9;1000000;1000000;0.3;0.3;0.001;0.001;317
3;13;10;1000000;1000000;0.3;0.3;0.001;0.001;317
3;13;11;1000000;1000000;0.3;0.3;0.001;0.001;317
3;13;12;1000000;1000000;0.3;0.3;0.001;0.001;317
3;13;13;1000000;1000000;0.3;0.3;0.001;0.001;317
3;13;14;1000000;1000000;0.3;0.3;0.001;0.001;317
3;14;1;1000000;1000000;0.3;0.3;0.001;0.001;174
3;14;2;1000000;1000000;0.3;0.3;0.001;0.001;174
3;14;3;1000000;1000000;0.3;0.3;0.001;0.001;174
3;14;4;1000000;1000000;0.3;0.3;0.001;0.001;174
3;14;5;1000000;1000000;0.3;0.3;0.001;0.001;174
3;14;6;1000000;1000000;0.3;0.3;0.001;0.001;174
3;14;7;1000000;1000000;0.3;0.3;0.001;0.001;174
3;14;8;1000000;1000000;0.3;0.3;0.001;0.001;174
3;14;9;1000000;1000000;0.3;0.3;0.001;0.001;174
3;14;10;1000000;1000000;0.3;0.3;0.001;0.001;174
3;14;11;1000000;1000000;0.3;0.3;0.001;0.001;174
3;14;12;1000000;1000000;0.3;0.3;0.001;0.001;174
3;14;13;1000000;1000000;0.3;0.3;0.001;0.001;174
3;14;14;1000000;1000000;0.3;0.3;0.001;0.001;174
3;15;1;1000000;1000000;0.3;0.3;0.001;0.001;119
3;15;2;1000000;1000000;0.3;0.3;0.001;0.001;119
